time;Flex6;GyroY;angle;filteredAngle
28232;653;2.77;2.70;2.57
28268;654;5.00;3.60;2.69
28303;654;1.19;3.60;2.83
28339;654;3.57;3.60;2.94
28375;654;6.34;3.60;3.03
28410;654;0.74;3.60;3.14
28446;654;3.06;3.60;3.22
28482;654;1.47;3.60;3.31
28518;649;3.50;-0.90;2.67
28554;651;6.53;0.90;2.35
28590;654;2.47;3.60;2.50
28625;654;0.18;3.60;2.66
28661;653;5.23;2.70;2.63
28696;654;1.65;3.60;2.78
28732;647;1.87;-2.70;1.91
28768;653;4.03;2.70;1.96
28804;655;3.24;4.50;2.30
28839;654;4.42;3.60;2.47
28875;655;2.66;4.50;2.77
28911;655;3.88;4.50;3.05
28947;652;2.72;1.80;2.88
28983;655;3.14;4.50;3.14
29019;654;5.76;3.60;3.23
29054;654;1.92;3.60;3.32
29090;655;0.33;4.50;3.56
29125;654;4.40;3.60;3.60
29161;654;0.75;3.60;3.66
29197;654;-1.31;3.60;3.73
29233;652;4.40;1.80;3.47
29268;655;2.57;4.50;3.66
29304;654;1.16;3.60;3.70
29340;653;2.33;2.70;3.58
29376;654;5.41;3.60;3.60
29412;650;0.85;0.00;3.07
29448;654;4.34;3.60;3.13
29484;654;-2.13;3.60;3.22
29518;654;-2.16;3.60;3.31
29554;652;4.53;1.80;3.07
29590;654;1.53;3.60;3.15
29626;654;5.52;3.60;3.20
29662;654;5.00;3.60;3.25
29698;655;1.80;4.50;3.45
29733;654;4.88;3.60;3.48
29769;654;0.86;3.60;3.53
29805;653;4.70;2.70;3.40
29841;654;3.18;3.60;3.44
29877;654;4.63;3.60;3.46
29912;654;2.34;3.60;3.50
29947;654;3.22;3.60;3.52
29983;654;5.13;3.60;3.53
30019;654;5.42;3.60;3.54
30055;655;4.63;4.50;3.69
30091;654;4.21;3.60;3.68
30127;654;-0.24;3.60;3.70
30162;655;3.85;4.50;3.84
30198;654;2.97;3.60;3.82
30234;652;2.69;1.80;3.53
30270;654;3.63;3.60;3.53
30306;654;3.15;3.60;3.54
30341;654;3.79;3.60;3.54
30376;654;3.87;3.60;3.54
30412;654;1.74;3.60;3.55
30448;654;1.68;3.60;3.57
30484;654;0.76;3.60;3.58
30520;647;-0.56;-2.70;2.62
30556;655;0.37;4.50;2.86
30592;655;-0.63;4.50;3.09
30627;654;6.34;3.60;3.13
30663;654;2.16;3.60;3.19
30699;655;-0.23;4.50;3.40
30734;652;2.18;1.80;3.16
30770;655;2.30;4.50;3.36
30806;654;0.76;3.60;3.41
30841;654;4.05;3.60;3.44
30877;655;3.61;4.50;3.61
30913;654;3.43;3.60;3.63
30949;653;1.53;2.70;3.51
30985;655;2.25;4.50;3.67
31021;654;3.01;3.60;3.68
31056;655;2.00;4.50;3.83
31092;655;-1.83;4.50;3.99
31127;653;2.59;2.70;3.83
31163;654;3.89;3.60;3.81
31199;655;3.23;4.50;3.93
31235;654;1.44;3.60;3.92
31270;655;-4.63;4.50;4.07
31306;655;-28.02;4.50;4.34
31342;655;-29.83;4.50;4.61
31378;651;-32.26;0.90;4.31
31414;655;-42.11;4.50;4.66
31450;655;-29.50;4.50;4.92
31485;653;-23.73;2.70;4.85
31521;653;13.02;2.70;4.58
31557;652;12.91;1.80;4.18
31593;652;22.00;1.80;3.75
31629;652;7.81;1.80;3.43
31665;652;2.08;1.80;3.16
31700;652;2.45;1.80;2.91
31735;652;1.47;1.80;2.69
31771;651;1.01;0.90;2.36
31807;652;1.20;1.80;2.20
31843;649;5.08;-0.90;1.61
31879;652;6.48;1.80;1.50
31915;651;-3.99;0.90;1.33
31950;651;-2.67;0.90;1.17
31986;652;-9.17;1.80;1.22
32022;649;0.00;-0.90;0.80
32058;651;-12.62;0.90;0.78
32094;648;3.52;-1.80;0.26
32129;651;4.77;0.90;0.22
32164;651;-5.00;0.90;0.24
32200;651;-1.55;0.90;0.25
32236;651;1.24;0.90;0.26
32272;651;3.76;0.90;0.27
32308;651;4.67;0.90;0.27
32344;651;3.27;0.90;0.29
32379;651;11.73;0.90;0.27
32415;672;216.11;19.80;2.10
32451;717;250.13;60.30;9.87
32487;737;250.13;78.30;19.71
32523;746;207.20;86.40;30.08
32559;745;214.74;85.50;39.21
32594;751;135.91;90.90;48.62
32630;751;77.71;90.90;57.33
32666;747;20.89;87.30;64.79
32702;751;49.10;90.90;71.77
32738;750;27.93;90.00;77.85
32774;750;53.00;90.00;82.97
32809;750;42.36;90.00;87.39
32845;750;28.54;90.00;91.20
32881;750;28.56;90.00;94.36
32917;751;36.70;90.90;97.04
32953;750;14.54;90.00;99.17
32989;750;22.56;90.00;100.78
33024;750;17.92;90.00;102.00
33059;747;19.95;87.30;102.42
33095;751;4.27;90.90;103.21
33131;749;1.34;89.10;103.44
33167;749;10.34;89.10;103.40
33203;750;6.11;90.00;103.32
33239;749;7.21;89.10;102.93
33274;750;0.91;90.00;102.59
33310;749;5.47;89.10;101.97
33346;747;2.29;87.30;101.00
33382;749;2.64;89.10;100.29
33418;749;8.51;89.10;99.51
33454;748;3.48;88.20;98.59
33488;748;11.56;88.20;97.63
33524;746;1.49;86.40;96.47
33560;748;11.19;88.20;95.58
33596;748;6.31;88.20;94.76
33632;748;6.21;88.20;93.97
33668;743;4.98;83.70;92.53
33703;748;3.36;88.20;91.91
33739;748;13.20;88.20;91.29
33775;747;1.82;87.30;90.64
33811;748;3.81;88.20;90.18
33847;743;3.95;83.70;89.05
33883;747;-1.65;87.30;88.63
33918;748;2.76;88.20;88.38
33953;746;1.86;86.40;87.89
33989;745;-2.50;85.50;87.34
34025;747;2.57;87.30;87.12
34061;740;1.10;81.00;85.95
34097;747;-6.61;87.30;85.94
34132;747;-16.14;87.30;86.00
34168;745;-68.15;85.50;86.10
34204;741;-250.14;81.90;86.67
34240;726;-250.14;68.40;85.18
34276;709;-250.14;53.10;81.52
34312;685;-250.14;31.50;74.88
34348;669;-176.09;17.10;66.25
34383;659;-125.19;8.10;56.78
34419;653;-77.21;2.70;47.15
34455;650;-46.92;0.00;37.92
34491;642;-15.71;-7.20;28.38
34527;647;-14.60;-2.70;20.58
34563;647;-26.51;-2.70;13.78
34598;646;-15.08;-3.60;7.65
34634;645;-15.61;-4.50;2.21
34670;644;-2.26;-5.40;-2.65
34706;646;-2.98;-3.60;-6.50
34742;646;-2.05;-3.60;-9.70
34778;645;-0.78;-4.50;-12.45
34813;647;7.49;-2.70;-14.42
34848;642;-2.19;-7.20;-16.58
34884;648;4.05;-1.80;-17.46
34920;648;0.61;-1.80;-17.96
34956;648;4.71;-1.80;-18.19
34992;649;5.53;-0.90;-18.03
35027;650;-0.44;0.00;-17.49
35063;650;4.28;0.00;-16.82
35099;650;-0.53;0.00;-16.01
35135;650;1.07;0.00;-15.11
35171;651;-1.06;0.90;-14.00
35207;651;-2.09;0.90;-12.85
35241;651;8.97;0.90;-11.76
35277;651;-0.05;0.90;-10.62
35313;651;1.58;0.90;-9.51
35349;651;-0.18;0.90;-8.43
35385;652;5.38;1.80;-7.28
35421;651;3.85;0.90;-6.32
35457;646;3.62;-3.60;-6.13
35492;650;3.70;0.00;-5.37
35528;652;2.15;1.80;-4.36
35564;652;4.05;1.80;-3.44
35600;652;2.34;1.80;-2.59
35635;652;2.98;1.80;-1.81
35671;652;8.98;1.80;-1.15
35706;651;6.02;0.90;-0.68
35742;654;14.28;3.60;0.12
35778;655;17.39;4.50;0.95
35814;650;13.47;0.00;1.00
35850;666;138.73;14.40;2.59
35886;692;168.92;37.80;7.48
35921;709;161.26;53.10;14.31
35957;719;150.44;62.10;21.92
35993;736;213.01;77.40;30.81
36029;744;156.72;84.60;40.18
36065;739;97.31;80.10;48.15
36101;746;47.59;86.40;56.48
36136;747;62.82;87.30;63.92
36172;746;19.05;86.40;70.54
36208;745;40.16;85.50;76.06
36244;746;20.82;86.40;81.06
36280;745;10.85;85.50;85.23
36316;744;9.89;84.60;88.61
36352;744;1.65;84.60;91.44
36387;742;4.27;82.80;93.43
36423;743;-11.33;83.70;95.20
36459;743;10.22;83.70;96.42
36495;742;-3.98;82.80;97.21
36531;743;9.05;83.70;97.76
36566;743;7.44;83.70;98.03
36601;742;7.98;82.80;97.92
36637;742;6.45;82.80;97.63
36673;743;10.57;83.70;97.30
36709;739;4.81;80.10;96.30
36745;742;4.68;82.80;95.66
36781;739;14.13;80.10;94.47
36816;742;-0.37;82.80;93.77
36852;742;6.32;82.80;93.00
36888;739;1.53;80.10;91.82
36924;741;7.50;81.90;90.91
36960;741;-8.79;81.90;90.12
36996;740;-46.85;81.00;89.41
37030;736;-146.53;77.40;88.73
37066;727;-151.04;69.30;86.89
37102;712;-166.53;55.80;83.20
37139;694;-180.72;39.60;77.40
37175;681;-124.15;27.90;70.02
37211;674;-68.05;21.60;62.05
37246;665;-32.43;13.50;53.38
37281;664;-41.54;12.60;45.48
37317;662;-32.32;10.80;38.09
37353;660;14.36;9.00;31.00
37389;661;-5.03;9.90;24.96
37425;661;1.21;9.90;19.65
37460;661;1.17;9.90;15.04
37496;663;0.43;11.70;11.38
37532;663;-3.47;11.70;8.33
37568;662;-0.04;10.80;5.65
37604;664;1.66;12.60;3.74
37640;664;7.82;12.60;2.22
37676;663;5.72;11.70;0.94
37711;666;3.65;14.40;0.45
37746;666;-2.96;14.40;0.26
37782;666;3.34;14.40;0.25
37818;667;4.53;15.30;0.58
37854;661;9.88;9.90;0.17
37890;667;1.15;15.30;0.85
37925;667;6.74;15.30;1.59
37961;668;3.89;16.20;2.55
37997;668;4.80;16.20;3.53
38033;668;3.32;16.20;4.54
38069;667;2.14;15.30;5.41
38105;669;1.94;17.10;6.57
38140;669;2.71;17.10;7.67
38175;669;-1.11;17.10;8.76
38211;669;4.33;17.10;9.75
38247;666;5.31;14.40;10.26
38283;670;1.69;18.00;11.33
38319;669;4.99;17.10;12.16
38354;669;4.34;17.10;12.92
38390;670;2.40;18.00;13.78
38426;670;7.29;18.00;14.53
38462;670;6.19;18.00;15.21
38498;671;-5.79;18.90;16.02
38534;670;2.59;18.00;16.57
38569;670;0.21;18.00;17.06
38604;670;-1.47;18.00;17.49
38640;665;4.47;13.50;17.13
38676;670;-0.27;18.00;17.51
38712;670;1.66;18.00;17.83
38748;669;-2.21;17.10;17.98
38784;670;0.31;18.00;18.23
38819;669;5.22;17.10;18.27
38855;668;-5.89;16.20;18.20
38891;668;-0.07;16.20;18.09
38927;668;0.16;16.20;17.98
38963;664;-7.21;12.60;17.34
38998;666;1.71;14.40;16.97
39033;666;0.03;14.40;16.64
39069;665;6.52;13.50;16.16
39105;666;6.74;14.40;15.85
39141;665;3.35;13.50;15.45
39177;666;2.21;14.40;15.23
39213;666;6.12;14.40;15.02
39248;665;7.48;13.50;14.67
39284;664;0.49;12.60;14.26
39320;666;3.34;14.40;14.16
39356;665;2.02;13.50;13.95
39391;666;0.27;14.40;13.91
39427;665;6.12;13.50;13.72
39462;662;2.27;10.80;13.14
39498;666;-0.12;14.40;13.21
39534;666;-1.21;14.40;13.29
39570;658;-0.37;7.20;12.24
39606;666;0.48;14.40;12.42
39642;666;-0.05;14.40;12.60
39677;659;5.60;8.10;11.75
39713;666;4.39;14.40;11.99
39749;666;10.43;14.40;12.19
39785;666;-0.84;14.40;12.44
39820;666;3.98;14.40;12.65
39856;666;2.76;14.40;12.86
39891;666;1.92;14.40;13.06
39927;666;4.56;14.40;13.24
39963;665;1.34;13.50;13.27
39999;666;5.82;14.40;13.43
40035;667;9.08;15.30;13.69
40071;666;3.56;14.40;13.81
40107;666;-3.73;14.40;13.97
40142;666;4.09;14.40;14.07
40178;664;1.12;12.60;13.89
40213;666;-1.19;14.40;14.01
40249;666;7.77;14.40;14.08
40285;666;1.36;14.40;14.17
40321;666;1.19;14.40;14.25
40356;666;5.03;14.40;14.30
40392;666;-3.81;14.40;14.40
40428;661;4.73;9.90;13.72
40464;665;3.06;13.50;13.68
40500;666;-2.37;14.40;13.81
40536;666;4.79;14.40;13.90
40571;666;8.50;14.40;13.95
40607;666;-3.95;14.40;14.07
40642;667;4.05;15.30;14.27
40678;666;3.10;14.40;14.32
40714;665;1.37;13.50;14.23
40750;666;6.10;14.40;14.26
40785;664;1.75;12.60;14.03
40821;666;6.94;14.40;14.07
40857;666;4.53;14.40;14.12
40893;666;0.21;14.40;14.18
40929;666;7.62;14.40;14.20
40965;659;0.79;8.10;13.27
41000;664;5.17;12.60;13.09
41035;667;2.85;15.30;13.37
41071;662;5.96;10.80;12.91
41107;667;1.11;15.30;13.23
41143;667;2.51;15.30;13.51
41179;667;4.76;15.30;13.77
41214;666;2.30;14.40;13.87
41250;667;4.98;15.30;14.09
41286;663;3.74;11.70;13.73
41322;667;0.95;15.30;13.99
41358;668;4.84;16.20;14.34
41394;667;3.68;15.30;14.52
41428;667;5.08;15.30;14.68
41464;668;3.55;16.20;14.97
41500;667;3.34;15.30;15.09
41536;667;3.80;15.30;15.19
41572;668;-0.23;16.20;15.43
41608;667;3.05;15.30;15.50
41644;668;2.88;16.20;15.69
41679;668;5.76;16.20;15.84
41715;667;1.59;15.30;15.85
41751;667;4.07;15.30;15.84
41787;667;3.76;15.30;15.83
41823;661;3.62;9.90;14.96
41858;668;3.72;16.20;15.15
41893;667;2.36;15.30;15.19
41929;666;3.33;14.40;15.08
41965;667;4.05;15.30;15.11
42001;668;5.35;16.20;15.27
42037;668;4.63;16.20;15.43
42073;668;0.66;16.20;15.59
42108;667;4.09;15.30;15.57
42144;668;4.57;16.20;15.69
42180;667;-0.84;15.30;15.68
42216;667;1.82;15.30;15.66
42251;666;3.26;14.40;15.49
42287;667;1.98;15.30;15.48
42322;666;5.60;14.40;15.31
42358;668;6.55;16.20;15.43
42394;667;2.77;15.30;15.41
42430;665;1.43;13.50;15.12
42466;667;3.53;15.30;15.13
42502;667;2.64;15.30;15.14
42537;668;4.22;16.20;15.29
42573;667;3.14;15.30;15.29
42609;667;3.31;15.30;15.29
42644;667;2.75;15.30;15.29
42680;667;2.81;15.30;15.29
42716;668;4.85;16.20;15.42
42752;667;1.89;15.30;15.41
42787;667;3.26;15.30;15.40
42823;667;3.16;15.30;15.39
42859;667;1.16;15.30;15.38
42895;667;3.95;15.30;15.37
42931;667;2.27;15.30;15.36
42967;667;4.32;15.30;15.35
43002;667;2.40;15.30;15.34
43038;667;4.18;15.30;15.33
43073;665;1.70;13.50;15.04
43109;667;2.61;15.30;15.06
43145;667;5.05;15.30;15.07
43181;665;2.76;13.50;14.81
43216;667;2.24;15.30;14.85
43252;664;3.73;12.60;14.46
43288;667;3.21;15.30;14.54
43324;667;4.99;15.30;14.60
43360;667;0.63;15.30;14.69
43396;667;3.19;15.30;14.76
43431;667;4.46;15.30;14.81
43466;667;1.49;15.30;14.88
43502;665;4.12;13.50;14.65
43538;667;3.86;15.30;14.72
43574;662;2.87;10.80;14.09
43610;668;2.34;16.20;14.36
43645;667;5.67;15.30;14.46
43681;665;2.24;13.50;14.28
43717;666;2.10;14.40;14.27
43753;667;5.37;15.30;14.38
43789;667;4.46;15.30;14.49
43825;667;0.40;15.30;14.62
43859;667;3.10;15.30;14.72
43895;666;5.19;14.40;14.66
43931;667;2.59;15.30;14.76
43967;668;4.17;16.20;14.98
44003;667;4.01;15.30;15.05
44039;667;1.58;15.30;15.12
44075;667;4.73;15.30;15.16
44110;665;0.50;13.50;14.94
44146;667;1.78;15.30;15.01
44182;668;5.09;16.20;15.20
44218;663;2.42;11.70;14.68
44253;667;3.70;15.30;14.76
44289;668;3.50;16.20;14.97
44324;667;2.31;15.30;15.03
44360;667;3.04;15.30;15.09
44396;667;5.82;15.30;15.12
44432;668;1.66;16.20;15.31
44468;667;3.52;15.30;15.33
44504;668;1.88;16.20;15.50
44539;668;2.24;16.20;15.65
44575;666;2.40;14.40;15.50
44611;668;2.11;16.20;15.64
44646;668;4.89;16.20;15.76
44682;667;1.77;15.30;15.73
44718;668;0.15;16.20;15.86
44753;666;4.40;14.40;15.67
44789;667;2.70;15.30;15.63
44825;668;3.83;16.20;15.74
44861;667;3.42;15.30;15.69
44897;668;3.50;16.20;15.79
44933;668;4.46;16.20;15.87
44968;667;2.16;15.30;15.81
45004;665;3.31;13.50;15.47
45039;667;3.76;15.30;15.43
45075;667;3.31;15.30;15.40
45111;666;4.31;14.40;15.23
45147;667;2.63;15.30;15.22
45182;667;6.40;15.30;15.19
45218;667;-2.73;15.30;15.22
45254;663;4.32;11.70;14.64
45290;668;1.41;16.20;14.84
45326;667;3.61;15.30;14.87
45362;667;1.05;15.30;14.92
45398;666;2.39;14.40;14.81
45433;667;3.23;15.30;14.86
45468;661;3.26;9.90;14.05
45504;667;4.27;15.30;14.16
45540;667;5.01;15.30;14.26
45576;667;6.17;15.30;14.35
45612;667;-0.63;15.30;14.47
45647;667;1.73;15.30;14.58
45683;667;5.27;15.30;14.66
45719;665;3.87;13.50;14.46
45755;667;3.08;15.30;14.56
45791;667;0.75;15.30;14.67
45827;667;3.03;15.30;14.76
45861;667;6.78;15.30;14.83
45897;667;5.22;15.30;14.89
45933;665;3.81;13.50;14.67
45969;667;-0.76;15.30;14.78
46005;660;0.80;9.00;13.88
46041;667;2.86;15.30;14.04
46076;668;1.06;16.20;14.34
46112;667;2.37;15.30;14.48
46148;667;4.10;15.30;14.59
46184;667;1.67;15.30;14.71
46220;662;2.73;10.80;14.10
46255;667;3.11;15.30;14.25
46290;668;4.89;16.20;14.53
46326;667;4.27;15.30;14.64
46362;667;1.56;15.30;14.76
46398;668;2.53;16.20;15.00
46434;663;4.19;11.70;14.50
46470;667;3.10;15.30;14.62
46505;668;3.15;16.20;14.87
46541;667;0.13;15.30;14.97
46577;668;4.24;16.20;15.18
46613;667;0.95;15.30;15.25
46648;665;4.38;13.50;15.00
46684;668;4.66;16.20;15.20
46720;667;3.02;15.30;15.24
46755;660;3.14;9.00;14.29
46791;668;2.18;16.20;14.56
46827;668;2.96;16.20;14.80
46863;665;1.69;13.50;14.60
46899;668;1.36;16.20;14.85
46935;667;5.05;15.30;14.91
46970;666;0.78;14.40;14.85
47006;668;1.74;16.20;15.08
47042;667;5.02;15.30;15.12
47077;661;4.86;9.90;14.31
47113;668;4.59;16.20;14.56
47149;667;2.36;15.30;14.66
47184;667;2.98;15.30;14.75
47220;666;4.41;14.40;14.69
47256;667;2.47;15.30;14.78
47292;668;-0.47;16.20;15.02
47328;668;2.11;16.20;15.23
47364;667;1.96;15.30;15.28
47399;667;1.75;15.30;15.32
47435;667;4.88;15.30;15.34
47470;668;3.60;16.20;15.50
47506;667;4.55;15.30;15.50
47542;667;2.44;15.30;15.51
47578;668;4.88;16.20;15.64
47613;664;3.95;12.60;15.19
47649;667;1.70;15.30;15.22
47685;667;2.43;15.30;15.24
47721;667;2.52;15.30;15.26
47757;668;3.00;16.20;15.41
47793;667;2.61;15.30;15.41
47828;667;3.26;15.30;15.41
47863;667;1.90;15.30;15.41
47899;667;1.27;15.30;15.42
47935;667;2.23;15.30;15.42
47971;667;1.63;15.30;15.42
48007;667;1.83;15.30;15.42
48043;665;1.23;13.50;15.14
48078;666;0.75;14.40;15.02
48114;666;2.73;14.40;14.91
48150;667;2.97;15.30;14.95
48186;666;5.64;14.40;14.83
48222;666;5.89;14.40;14.72
48258;666;-2.34;14.40;14.66
48292;667;4.84;15.30;14.72
48328;666;5.54;14.40;14.63
48364;664;0.15;12.60;14.30
48400;666;5.71;14.40;14.24
48436;662;1.54;10.80;13.66
48472;666;0.74;14.40;13.70
48507;666;3.13;14.40;13.73
48543;666;0.65;14.40;13.78
48579;666;4.93;14.40;13.81
48615;666;2.36;14.40;13.85
48651;666;2.58;14.40;13.89
48686;666;3.03;14.40;13.93
48721;666;4.08;14.40;13.97
48757;660;3.06;9.00;13.16
48793;666;0.86;14.40;13.28
48829;666;-1.77;14.40;13.42
48865;666;4.40;14.40;13.52
48901;663;0.05;11.70;13.21
48936;666;-4.28;14.40;13.38
48972;665;4.90;13.50;13.35
49008;666;1.02;14.40;13.49
49044;666;1.34;14.40;13.62
49079;665;3.41;13.50;13.59
49115;664;-2.10;12.60;13.45
49150;665;-1.63;13.50;13.46
49186;665;-3.86;13.50;13.49
49222;664;4.39;12.60;13.33
49258;664;6.81;12.60;13.18
49294;663;0.85;11.70;12.92
49330;663;3.30;11.70;12.68
49366;664;2.58;12.60;12.61
49401;663;2.80;11.70;12.41
49437;664;0.11;12.60;12.39
49472;663;3.21;11.70;12.21
49508;658;4.31;7.20;11.35
49544;663;-0.21;11.70;11.29
49580;663;2.50;11.70;11.24
49615;663;0.05;11.70;11.22
49651;662;-8.94;10.80;11.11
49687;663;-3.58;11.70;11.14
49723;659;-9.45;8.10;10.65
49759;660;-8.82;9.00;10.35
49795;658;-13.31;7.20;9.83
49830;657;-13.38;6.30;9.22
49866;656;-15.08;5.40;8.56
49902;654;-1.08;3.60;7.62
49938;654;4.90;3.60;6.74
49973;653;0.98;2.70;5.83
50009;653;0.34;2.70;5.03
50044;654;4.35;3.60;4.45
50080;654;1.79;3.60;3.96
50116;653;1.75;2.70;3.40
50152;654;2.30;3.60;3.06
50188;651;0.72;0.90;2.37
50224;654;0.19;3.60;2.19
50259;653;2.18;2.70;1.91
50295;653;3.18;2.70;1.68
50331;646;4.15;-3.60;0.51
50366;653;2.63;2.70;0.46
50402;652;2.03;1.80;0.31
50438;654;3.87;3.60;0.48
50473;653;4.56;2.70;0.52
50509;652;3.56;1.80;0.44
50545;653;1.12;2.70;0.55
50581;653;6.75;2.70;0.64
50617;653;12.64;2.70;0.71
50653;656;75.34;5.40;0.87
50689;668;60.25;16.20;2.77
50724;682;76.45;28.80;6.40
50760;692;68.08;37.80;11.16
50796;700;58.47;45.00;16.65
50832;703;41.78;47.70;22.12
50868;707;78.25;51.30;27.40
50904;712;62.88;55.80;32.90
50939;718;63.58;61.20;38.64
50974;722;52.32;64.80;44.34
51010;723;29.96;65.70;49.65
51046;724;38.03;66.60;54.40
51082;725;12.36;67.50;58.82
51118;717;3.80;60.30;61.57
51153;722;-0.29;64.80;64.60
51189;721;-3.03;63.90;67.03
51225;720;7.85;63.00;68.83
51261;717;7.33;60.30;69.85
51297;719;0.27;62.10;70.89
51333;718;-9.56;61.20;71.57
51368;716;-30.18;59.40;71.84
51404;714;-2.47;57.60;71.50
51440;714;28.89;57.60;70.85
51476;714;5.10;57.60;70.23
51511;712;-40.68;55.80;69.51
51547;704;-153.52;48.60;68.25
51582;685;-210.30;31.50;64.69
51618;668;-121.15;16.20;58.52
51654;661;-79.98;9.90;51.66
51690;657;-39.48;6.30;44.59
51726;654;-28.67;3.60;37.68
51762;653;-3.31;2.70;31.15
51798;653;-3.45;2.70;25.27
51833;653;3.60;2.70;19.98
51869;653;3.57;2.70;15.29
51905;653;-0.61;2.70;11.19
51941;653;-3.37;2.70;7.65
51977;653;9.72;2.70;4.53
52013;654;2.67;3.60;2.05
52048;655;16.22;4.50;0.06
52084;658;37.95;7.20;-1.27
52120;660;12.62;9.00;-1.89
52156;663;59.98;11.70;-2.10
52192;673;88.53;20.70;-0.89
52228;688;132.71;34.20;2.23
52263;694;111.23;39.60;6.14
52299;710;103.22;54.00;12.09
52335;717;101.24;60.30;18.59
52371;723;78.74;65.70;25.51
52407;729;75.34;71.10;32.68
52443;727;42.24;69.30;39.07
52477;733;54.33;74.70;45.61
52513;729;36.44;71.10;51.00
52549;734;51.34;75.60;56.40
52585;733;4.89;74.70;61.28
52621;735;28.63;76.50;65.73
52657;733;-3.27;74.70;69.49
52692;734;3.31;75.60;72.83
52728;732;0.66;73.80;75.42
52764;730;-9.73;72.00;77.35
52800;731;5.06;72.90;78.98
52836;730;-12.63;72.00;80.22
52872;728;-58.24;70.20;81.14
52908;716;-143.85;59.40;80.59
52943;700;-158.93;45.00;77.79
52979;680;-139.03;27.00;72.20
53015;676;-95.89;23.40;66.20
53051;669;-97.35;17.10;59.67
53087;663;-69.29;11.70;52.68
53123;659;-50.77;8.10;45.64
53158;657;-10.14;6.30;38.74
53194;657;-4.63;6.30;32.48
53230;654;-7.88;3.60;26.45
53265;656;-10.78;5.40;21.38
53301;656;-6.57;5.40;16.87
53337;655;3.31;4.50;12.74
53372;656;-5.48;5.40;9.34
53408;655;12.62;4.50;6.19
53444;657;4.07;6.30;3.83
53480;655;11.66;4.50;1.56
53516;658;24.40;7.20;0.03
53552;661;38.74;9.90;-0.84
53587;665;60.77;13.50;-1.01
53623;677;76.08;24.30;0.60
53659;686;67.47;32.40;3.54
53695;691;64.33;36.90;7.07
53731;699;73.82;44.10;11.47
53767;705;82.36;49.50;16.36
53803;710;77.15;54.00;21.58
53838;716;74.43;59.40;27.22
53874;722;74.98;64.80;33.19
53910;726;54.33;68.40;39.26
53946;727;55.99;69.30;44.85
53982;730;46.60;72.00;50.32
54018;728;40.71;70.20;54.92
54052;731;11.18;72.90;59.57
54088;730;8.11;72.00;63.52
54124;730;13.40;72.00;66.94
54160;729;9.81;71.10;69.75
54196;725;1.10;67.50;71.61
54232;728;-15.66;70.20;73.64
54267;724;-49.68;66.60;74.95
54303;717;-108.66;60.30;75.31
54339;705;-103.70;49.50;73.79
54375;694;-131.21;39.60;70.87
54411;682;-106.14;28.80;66.27
54447;673;-79.91;20.70;60.57
54482;668;-51.48;16.20;54.44
54518;666;-35.21;14.40;48.44
54554;663;-33.18;11.70;42.52
54590;663;-10.40;11.70;37.03
54626;662;-10.26;10.80;31.93
54662;661;-24.14;9.90;27.30
54697;661;-2.98;9.90;23.07
54733;661;-0.23;9.90;19.32
54769;661;4.63;9.90;16.01
54805;661;-0.70;9.90;13.18
54841;661;4.94;9.90;10.71
54877;661;5.83;9.90;8.62
54912;662;1.93;10.80;7.04
54947;661;6.56;9.90;5.59
54983;661;4.50;9.90;4.43
55019;664;22.31;12.60;3.86
55055;665;23.34;13.50;3.62
55091;672;79.75;19.80;4.20
55127;688;117.07;34.20;6.90
55162;697;58.52;42.30;11.03
55198;704;74.02;48.60;15.79
55234;709;71.31;53.10;20.90
55270;716;82.74;59.40;26.51
55306;716;72.80;59.40;31.66
55342;724;70.38;66.60;37.45
55377;721;45.60;63.90;42.38
55413;730;53.38;72.00;48.01
55449;730;34.50;72.00;53.14
55485;727;39.76;69.30;57.23
55521;733;44.79;74.70;61.63
55557;732;28.68;73.80;65.42
55592;734;6.03;75.60;69.11
55628;724;19.33;66.60;70.81
55664;733;32.82;74.70;73.38
55700;731;5.94;72.90;75.39
55735;733;5.14;74.70;77.34
55771;732;-3.78;73.80;78.86
55806;732;1.26;73.80;80.04
55842;731;2.28;72.90;80.81
55878;731;-11.56;72.90;81.42
55914;730;-11.53;72.00;81.70
55950;729;5.15;71.10;81.58
55986;729;7.56;71.10;81.32
56022;729;2.19;71.10;80.99
56057;726;-10.34;68.40;80.23
56093;728;-0.53;70.20;79.67
56129;728;-2.11;70.20;79.08
56165;728;9.77;70.20;78.40
56200;727;9.26;69.30;77.57
56236;727;7.20;69.30;76.77
56271;726;-7.82;68.40;75.94
56307;720;17.44;63.00;74.15
56343;726;18.46;68.40;73.33
56379;727;5.15;69.30;72.77
56415;727;-4.23;69.30;72.31
56451;726;0.02;68.40;71.72
56486;726;1.65;68.40;71.17
56522;726;3.30;68.40;70.66
56558;726;5.75;68.40;70.19
56594;725;0.52;67.50;69.66
56630;726;11.82;68.40;69.26
56666;726;9.43;68.40;68.92
56700;725;1.21;67.50;68.52
56736;726;2.98;68.40;68.31
56772;726;-4.44;68.40;68.17
56808;726;2.31;68.40;68.03
56844;725;4.20;67.50;67.76
56880;726;-2.79;68.40;67.72
56915;725;-4.56;67.50;67.56
56951;723;9.61;65.70;67.07
56987;725;10.38;67.50;66.91
57023;718;-1.29;61.20;65.86
57059;723;0.46;65.70;65.61
57095;725;-3.49;67.50;65.71
